RetentionTime	RAW_ID	CCs	Detector	Polarity	MS dimension	Fragment name	Structure information	Lipid species	Molecular lipid species	Lipid class	MS2 Precursor m/z	MS2 Activation	MS3 Precursor m/z	MS3 Activation	Intensity	Target m/z	Measured m/z	Applied m/z correction	Corrected measured m/z	m/z offset	ppmerror	Calibration m/z offset	Is apex	Adduct	Lipid ID	Lipid category	Conflicts	Charge	C index of lipid species	DB index of lipid species	OH index of lipid species	Sum composition of lipid species	Sum formula of lipid species	C index of structure information	DB index of structure information	OH index of structure information	Sum composition of structure information	Sum formula of structure information	MS2 collision energy	MS3 collision energy	Range ID
19.38	File_282.3085746478936_19.38	282.3085746478936	FTMS	+	ms2	-FA 16:1(FA)	FA 16:1	PC 32:1	PC 16:0-16:1	PC	732.553782	cid			198.67522	478.329202	478.3294336265933	-0.0	478.3294336265933	2.316265932904571E-4	0.48424072826610925	0.0	YES	+H+	11808900000000	Glycerophospholipid		1	32	1		32:1	C40H79NO8P	16	1	0	16:1	C24H49NO6P	33.00	null	FTMS + p NSI d Full ms2 732.55576@cid33.00 [106.33412881619657-1230.0446485510984]
19.38	File_282.3085746478936_19.38	282.3085746478936	FTMS	+	ms2	-FA 16:0(FA)	FA 16:0	PC 32:1	PC 16:0-16:1	PC	732.553782	cid			173.62215	476.313552	476.3150407584144	-0.0	476.3150407584144	0.0014887584143821186	3.125575064796689	0.0	YES	+H+	11808900000000	Glycerophospholipid		1	32	1		32:1	C40H79NO8P	16	0	0	16:0	C24H47NO6P	33.00	null	FTMS + p NSI d Full ms2 732.55576@cid33.00 [106.33412881619657-1230.0446485510984]
19.38	File_282.3085746478936_19.38	282.3085746478936	FTMS	+	ms2	-FA 14:0(KE)	FA 14:0	PC 32:1	PC 14:0-18:1	PC	732.553782	cid			8.952552	522.355417	522.3569869417232	-0.0	522.3569869417232	0.0015699417232326596	3.005495786366901	0.0	|/|	+H+	11808900000000	Glycerophospholipid		1	32	1		32:1	C40H79NO8P	14	0	0	14:0	C26H53NO7P	33.00	null	FTMS + p NSI d Full ms2 732.55576@cid33.00 [106.33412881619657-1230.0446485510984]
19.38	File_282.3085746478936_19.38	282.3085746478936	FTMS	+	ms2	-FA 18:1(KE)	FA 18:1	PC 32:1	PC 14:0-18:1	PC	732.553782	cid			60.663567	468.308466	468.3107607702925	-0.0	468.3107607702925	0.0022947702925080193	4.900101566603995	0.0	YES	+H+	11808900000000	Glycerophospholipid		1	32	1		32:1	C40H79NO8P	18	1	0	18:1	C22H47NO7P	33.00	null	FTMS + p NSI d Full ms2 732.55576@cid33.00 [106.33412881619657-1230.0446485510984]
19.38	File_282.3085746478936_19.38	282.3085746478936	FTMS	+	ms2	-FA 16:1(KE)	FA 16:1	PC 32:1	PC 16:0-16:1	PC	732.553782	cid			856.3301	496.339766	496.3394366017408	-0.0	496.3394366017408	-3.2939825922539967E-4	-0.6636552224837747	0.0	YES	+H+	11808900000000	Glycerophospholipid		1	32	1		32:1	C40H79NO8P	16	1	0	16:1	C24H51NO7P	33.00	null	FTMS + p NSI d Full ms2 732.55576@cid33.00 [106.33412881619657-1230.0446485510984]
19.38	File_282.3085746478936_19.38	282.3085746478936	FTMS	+	ms2	-FA 16:0(KE)	FA 16:0	PC 32:1	PC 16:0-16:1	PC	732.553782	cid			254.2527	494.324116	494.3247468586124	-0.0	494.3247468586124	6.308586123964233E-4	1.2762027723788274	0.0	YES	+H+	11808900000000	Glycerophospholipid		1	32	1		32:1	C40H79NO8P	16	0	0	16:0	C24H49NO7P	33.00	null	FTMS + p NSI d Full ms2 732.55576@cid33.00 [106.33412881619657-1230.0446485510984]
10.83	File_261.69721333903516_10.83	261.69721333903516	FTMS	+	ms2	-FA 12:1(KE)	FA 12:1	PC 28:1	PC 12:1-16:0	PC	676.491182	cid			157.35518	496.339767	455.33889820989367	-0.0	455.33889820989367	-41.000868790106324	-90044.73141059543	0.0	YES	+H+	11803700000000	Glycerophospholipid		1	28	1		28:1	C36H71NO8P	12	1	0	12:1	C24H51NO7P	33.00	null	FTMS + p NSI d Full ms2 676.45477@cid33.00 [184.07302034232276-677.4616255092278]
9.17	File_253.56321690792257_9.17	253.56321690792257	FTMS	+	ms2	-FA 20:4(FA)	FA 20:4	PC 27:5	PC 7:1-20:4	PC	671.43948	cid			70.0	367.19925	323.1692998865705	-0.0	323.1692998865705	-44.02995011342949	-136244.22285434787	0.0	YES	+NH4+	11802000000000	Glycerophospholipid		1	27	5		27:5	C35H64N2O8P	20	4	0	20:4	C15H32N2O6P	33.00	null	FTMS + p NSI d Full ms2 671.43608@cid33.00 [213.11120978156993-898.5674353590691]
16.21	File_289.89545090805285_16.21	289.89545090805285	FTMS	+	ms2	-FA 14:2(KE)	FA 14:2	PC 41:2	PC 14:2-27:0	PC	856.678982	cid			55.0	650.511917	650.5126926472782	-0.0	650.5126926472782	7.756472781466073E-4	1.192363019067454	0.0	|\|	+H+	11820500000000	Glycerophospholipid		1	41	2		41:2	C49H95NO8P	14	2	0	14:2	C35H73NO7P	33.00	null	FTMS + p NSI d Full ms2 856.68594@cid33.00 [63.461684325585324-1552.5043098174513]
16.21	File_289.89545090805285_16.21	289.89545090805285	FTMS	+	ms2	-FA 26:2(KE)	FA 26:2	PC 41:2	PC 15:0-26:2	PC	856.678982	cid			47.0	482.324116	482.3274122134274	-0.0	482.3274122134274	0.003296213427404382	6.8339748974205605	0.0	REJECT	+H+	11820500000000	Glycerophospholipid		1	41	2		41:2	C49H95NO8P	26	2	0	26:2	C23H49NO7P	33.00	null	FTMS + p NSI d Full ms2 856.68594@cid33.00 [63.461684325585324-1552.5043098174513]
18.79	File_295.688692805798_18.79	295.688692805798	FTMS	+	ms2	-FA 18:4(FA)	FA 18:4	PC 43:6	PC 18:4-25:2	PC	876.647682	cid			114.0	600.438752	600.4373669762924	-0.0	600.4373669762924	-0.0013850237075985206	-2.3066913949298007	0.0	|/|	+H+	11822700000000	Glycerophospholipid		1	43	6		43:6	C51H91NO8P	18	4	0	18:4	C33H63NO6P	33.00	null	FTMS + p NSI d Full ms2 876.60532@cid33.00 [47.29066057495483-1515.3466449250718]
15.44	File_272.01750057111155_15.44	272.01750057111155	FTMS	+	ms2	-FA 20:2(KE)	FA 20:2	PC 31:2	PC 11:0-20:2	PC	716.522482	cid			8170.3604	426.261516	425.25400006975167	-0.0	425.25400006975167	-1.007515930248303	-2369.2097665937217	0.0	YES	+H+	11807500000000	Glycerophospholipid		1	31	2		31:2	C39H75NO8P	20	2	0	20:2	C19H41NO7P	33.00	null	FTMS + p NSI d Full ms2 716.53074@cid33.00 [153.09123128557835-717.4832071298003]
15.56	File_265.380535487063_15.56	265.380535487063	FTMS	+	ms2	-FA 8:0(FA)	FA 8:0	PC 26:0	PC 8:0-18:0	PC	650.475532	cid			216.0	506.360502	184.0737507809493	-0.0	184.0737507809493	-322.2867512190507	-1750856.653117136	0.0	YES	+H+	11801200000000	Glycerophospholipid		1	26	0		26:0	C34H69NO8P	8	0	0	8:0	C26H53NO6P	33.00	null	FTMS + p NSI d Full ms2 650.47786@cid33.00 [48.94801236941042-1514.2464405503524]
17.72	File_283.2878948217892_17.72	283.2878948217892	FTMS	+	ms2	-FA 17:2(KE)	FA 17:2	PC 35:4	PC 17:2-18:2	PC	768.553782	cid			21.430061	520.339766	520.3389685142597	-0.0	520.3389685142597	-7.974857403496571E-4	-1.532627361403939	0.0	REJECT	+H+	11812500000000	Glycerophospholipid		1	35	4		35:4	C43H79NO8P	17	2	0	17:2	C26H51NO7P	33.00	null	FTMS + p NSI d Full ms2 768.5534@cid33.00 [184.0714265564953-769.5596728270458]
13.17	File_261.52371131865164_13.17	261.52371131865164	FTMS	+	ms2	-FA 5:3(KE)	FA 5:3	PC 28:3	PC 5:3-23:0	PC	672.459882	cid			43.0	594.449317	594.45296048206	-0.0	594.45296048206	0.003643482060056158	6.129134350851828	0.0	|/|	+H+	11803500000000	Glycerophospholipid		1	28	3		28:3	C36H67NO8P	5	3	0	5:3	C31H65NO7P	33.00	null	FTMS + p NSI d Full ms2 672.47036@cid33.00 [96.36694390763435-1442.309108063335]
13.17	File_261.52371131865164_13.17	261.52371131865164	FTMS	+	ms2	-FA 20:2(KE)	FA 20:2	PC 28:3	PC 8:1-20:2	PC	672.459882	cid			81.0	382.198916	382.19572764405063	-0.0	382.19572764405063	-0.003188355949362176	-8.342207195815593	0.0	REJECT	+H+	11803500000000	Glycerophospholipid		1	28	3		28:3	C36H67NO8P	20	2	0	20:2	C16H33NO7P	33.00	null	FTMS + p NSI d Full ms2 672.47036@cid33.00 [96.36694390763435-1442.309108063335]
10.0	File_260.8119820771952_10.00	260.8119820771952	FTMS	+	ms2	-FA 12:3(KE)	FA 12:3	PC 28:5	PC 12:3-16:2	PC	685.455131	cid			50.0	509.335016	509.33918886814666	-0.0	509.33918886814666	0.004172868146667952	8.192709765649287	0.0	REJECT	+NH4+	11803300000000	Glycerophospholipid		1	28	5		28:5	C36H66N2O8P	12	3	0	12:3	C24H50N2O7P	33.00	null	FTMS + p NSI d Full ms2 685.45253@cid33.00 [51.86519576355325-1424.8116497840583]
10.0	File_260.8119820771952_10.00	260.8119820771952	FTMS	+	ms2	-FA 15:4(KE)	FA 15:4	PC 28:5	PC 13:1-15:4	PC	685.455131	cid			59.0	469.303716	469.30175925478653	-0.0	469.30175925478653	-0.0019567452134765517	-4.169481948211117	0.0	REJECT	+NH4+	11803300000000	Glycerophospholipid		1	28	5		28:5	C36H66N2O8P	15	4	0	15:4	C21H46N2O7P	33.00	null	FTMS + p NSI d Full ms2 685.45253@cid33.00 [51.86519576355325-1424.8116497840583]
15.49	File_276.61143610993025_15.49	276.61143610993025	FTMS	+	ms2	-FA 19:2(KE)	FA 19:2	PC 32:2	PC 13:0-19:2	PC	730.538132	cid			307.04175	454.292816	297.2048181835179	-0.0	297.2048181835179	-157.08799781648213	-528551.3161481909	0.0	YES	+H+	11808800000000	Glycerophospholipid		1	32	2		32:2	C40H77NO8P	19	2	0	19:2	C21H45NO7P	33.00	null	FTMS + p NSI d Full ms2 730.50306@cid33.00 [227.12692049270498-730.5754241045672]
17.13	File_280.93391052485697_17.13	280.93391052485697	FTMS	+	ms2	-FA 18:3(KE)	FA 18:3	PC 34:4	PC 16:1-18:3	PC	754.538132	cid			129.19122	494.324116	494.32462613907717	-0.0	494.32462613907717	5.1013907716424E-4	1.0319920355752488	0.0	|\|	+H+	11811200000000	Glycerophospholipid		1	34	4		34:4	C42H77NO8P	18	3	0	18:3	C24H49NO7P	33.00	null	FTMS + p NSI d Full ms2 754.53857@cid33.00 [184.07660254073872-755.5397304482785]
18.77	File_268.5627134887061_18.77	268.5627134887061	FTMS	+	ms2	-FA 18:2(KE)	FA 18:2	PC 31:3	PC 13:1-18:2	PC	714.506832	cid			21.252827	452.277166	452.27702889816436	-0.0	452.27702889816436	-1.3710183566217893E-4	-0.30313685396798934	0.0	REJECT	+H+	11807400000000	Glycerophospholipid		1	31	3		31:3	C39H73NO8P	18	2	0	18:2	C21H43NO7P	33.00	null	FTMS + p NSI d Full ms2 714.50685@cid33.00 [237.22309238207282-574.5414822823233]
27.74	File_284.9842268905976_27.74	284.9842268905976	FTMS	+	ms2	-FA 18:2(FA)	FA 18:2	PC 34:2	PC 16:0-18:2	PC	758.569432	cid			5.987401	478.329202	478.330384637546	-0.0	478.330384637546	0.0011826375459804694	2.472428229447751	0.0	|\|	+H+	11811400000000	Glycerophospholipid		1	34	2		34:2	C42H81NO8P	18	2	0	18:2	C24H49NO6P	33.00	null	FTMS + p NSI d Full ms2 758.56984@cid33.00 [86.59799242266054-1519.4448686796998]
27.74	File_284.9842268905976_27.74	284.9842268905976	FTMS	+	ms2	-FA 18:2(KE)	FA 18:2	PC 34:2	PC 16:0-18:2	PC	758.569432	cid			35.7267	496.339766	496.3408138799726	-0.0	496.3408138799726	0.0010478799725888166	2.111210570006076	0.0	YES	+H+	11811400000000	Glycerophospholipid		1	34	2		34:2	C42H81NO8P	18	2	0	18:2	C24H51NO7P	33.00	null	FTMS + p NSI d Full ms2 758.56984@cid33.00 [86.59799242266054-1519.4448686796998]
13.92	File_261.0766384502016_13.92	261.0766384502016	FTMS	+	ms2	-FA 20:1(FA)	FA 20:1	PC 27:2	PC 7:1-20:1	PC	677.486431	cid			869.54865	367.199251	227.125893072091	-0.0	227.125893072091	-140.073357927909	-616721.2202593253	0.0	YES	+NH4+	11802300000000	Glycerophospholipid		1	27	2		27:2	C35H70N2O8P	20	1	0	20:1	C15H32N2O6P	33.00	null	FTMS + p NSI d Full ms2 677.46022@cid33.00 [172.1060868767956-641.4539768371195]
13.92	File_261.0766384502016_13.92	261.0766384502016	FTMS	+	ms2	-FA 20:1(KE)	FA 20:1	PC 27:2	PC 7:1-20:1	PC	677.486431	cid			891.2965	385.209815	385.2108674073871	-0.0	385.2108674073871	0.0010524073871351902	2.7320293277764582	0.0	YES	+NH4+	11802300000000	Glycerophospholipid		1	27	2		27:2	C35H70N2O8P	20	1	0	20:1	C15H34N2O7P	33.00	null	FTMS + p NSI d Full ms2 677.46022@cid33.00 [172.1060868767956-641.4539768371195]
22.93	File_302.4974048529984_22.93	302.4974048529984	FTMS	+	ms2	-FA 15:1(KE)	FA 15:1	PC 41:1	PC 15:1-26:0	PC	858.694633	cid			31.821737	636.496268	636.4935312450651	-0.0	636.4935312450651	-0.0027367549348582543	-4.299737233000312	0.0	REJECT	+H+	11820600000000	Glycerophospholipid		1	41	1		41:1	C49H97NO8P	15	1	0	15:1	C34H71NO7P	33.00	null	FTMS + p NSI d Full ms2 858.66634@cid33.00 [153.12712223608867-801.5400836918957]
5.47	File_253.89975331774613_5.47	253.89975331774613	FTMS	+	ms2	-FA 11:5(KE)	FA 11:5	PC 27:5	PC 11:5-16:0	PC	654.412931	cid			60.457584	496.339766	496.3420204028601	-0.0	496.3420204028601	0.002254402860103255	4.542035063389254	0.0	YES	+H+	11802000000000	Glycerophospholipid		1	27	5		27:5	C35H61NO8P	11	5	0	11:5	C24H51NO7P	33.00	null	FTMS + p NSI d Full ms2 654.39807@cid33.00 [184.0726968427075-654.3941902321851]
19.98	File_289.705521389149_19.98	289.705521389149	FTMS	+	ms2	-FA 18:1(FA)	FA 18:1	PC 36:3	PC 18:1-18:2	PC	784.585082	cid			44818.145	502.329202	184.08181737513718	-0.0	184.08181737513718	-318.24738462486283	-1728836.6073456998	0.0	YES	+H+	11813900000000	Glycerophospholipid		1	36	3		36:3	C44H83NO8P	18	1	0	18:1	C26H49NO6P	33.00	null	FTMS + p NSI d Full ms2 784.58681@cid33.00 [166.06379392597532-785.5916404859111]
19.98	File_289.705521389149_19.98	289.705521389149	FTMS	+	ms2	-FA 18:2(KE)	FA 18:2	PC 36:3	PC 18:1-18:2	PC	784.585082	cid			44818.145	522.355416	184.08181737513718	-0.0	184.08181737513718	-338.2735986248628	-1837626.3525011863	0.0	YES	+H+	11813900000000	Glycerophospholipid		1	36	3		36:3	C44H83NO8P	18	2	0	18:2	C26H53NO7P	33.00	null	FTMS + p NSI d Full ms2 784.58681@cid33.00 [166.06379392597532-785.5916404859111]
19.98	File_289.705521389149_19.98	289.705521389149	FTMS	+	ms2	-FA 18:1(KE)	FA 18:1	PC 36:3	PC 18:1-18:2	PC	784.585082	cid			44818.145	520.339766	184.08181737513718	-0.0	184.08181737513718	-336.2579486248629	-1826676.6018482347	0.0	YES	+H+	11813900000000	Glycerophospholipid		1	36	3		36:3	C44H83NO8P	18	1	0	18:1	C26H51NO7P	33.00	null	FTMS + p NSI d Full ms2 784.58681@cid33.00 [166.06379392597532-785.5916404859111]
22.17	File_330.64086460486226_22.17	330.64086460486226	FTMS	+	ms2	-FA 17:0(KE)	FA 17:0	PC 36:2	PC 17:0-19:2	PC	786.600732	cid			9.0	534.355416	534.3529586294163	-0.0	534.3529586294163	-0.0024573705836701265	-4.598777912586349	0.0	REJECT	+H+	11814000000000	Glycerophospholipid		1	36	2		36:2	C44H85NO8P	17	0	0	17:0	C27H53NO7P	33.00	null	FTMS + p NSI d Full ms2 786.60177@cid33.00 [44.95768842696334-1531.3147919435955]
22.8	File_301.39045635401493_22.80	301.39045635401493	FTMS	+	ms2	-FA 20:4(KE)	FA 20:4	PC 40:4	PC 20:0-20:4	PC	838.632032	cid			185.59448	552.402366	552.3998626670511	-0.0	552.3998626670511	-0.002503332948890602	-4.531740715510351	0.0	YES	+H+	11819000000000	Glycerophospholipid		1	40	4		40:4	C48H89NO8P	20	4	0	20:4	C28H59NO7P	33.00	null	FTMS + p NSI d Full ms2 838.63213@cid33.00 [184.071590620627-839.6447438032861]
3.49	File_245.77660824783038_3.49	245.77660824783038	FTMS	+	ms2	-FA 17:2(KE)	FA 17:2	PC 28:2	PC 11:0-17:2	PC	674.475532	cid			15.035026	426.261516	426.25854242330513	-0.0	426.25854242330513	-0.002973576694841995	-6.9759932034136725	0.0	|\|	+H+	11803600000000	Glycerophospholipid		1	28	2		28:2	C36H69NO8P	17	2	0	17:2	C19H41NO7P	33.00	null	FTMS + p NSI d Full ms2 674.50476@cid33.00 [171.10110767122526-675.3933703156064]
10.69	File_264.5811989657169_10.69	264.5811989657169	FTMS	+	ms2	-FA 21:2(KE)	FA 21:2	PC 30:3	PC 9:1-21:2	PC	700.491182	cid			82.0	396.214566	396.21297324852264	-0.0	396.21297324852264	-0.00159275147734661	-4.019937722603456	0.0	YES	+H+	11806100000000	Glycerophospholipid		1	30	3		30:3	C38H71NO8P	21	2	0	21:2	C17H35NO7P	33.00	null	FTMS + p NSI d Full ms2 700.45994@cid33.00 [165.9959446818687-703.0370345095354]
18.57	File_283.899304493013_18.57	283.899304493013	FTMS	+	ms2	-FA 20:4(FA)	FA 20:4	PC 35:4	PC 15:0-20:4	PC	768.553782	cid			38.097458	464.313552	464.3103770472549	-0.0	464.3103770472549	-0.0031749527450983805	-6.837996525706019	0.0	|\|	+H+	11812500000000	Glycerophospholipid		1	35	4		35:4	C43H79NO8P	20	4	0	20:4	C23H47NO6P	33.00	null	FTMS + p NSI d Full ms2 768.55387@cid33.00 [184.07698491447215-769.5592367538901]
18.57	File_283.899304493013_18.57	283.899304493013	FTMS	+	ms2	-FA 20:4(KE)	FA 20:4	PC 35:4	PC 15:0-20:4	PC	768.553782	cid			19.750107	482.324116	482.3206230965742	-0.0	482.3206230965742	-0.0034929034258084357	-7.241870362879046	0.0	|\|	+H+	11812500000000	Glycerophospholipid		1	35	4		35:4	C43H79NO8P	20	4	0	20:4	C23H49NO7P	33.00	null	FTMS + p NSI d Full ms2 768.55387@cid33.00 [184.07698491447215-769.5592367538901]
12.53	File_272.54947335048877_12.53	272.54947335048877	FTMS	+	ms2	-FA 23:2(KE)	FA 23:2	PC 34:2	PC 11:0-23:2	PC	758.569432	cid			486.702	426.261516	425.25334153463837	-0.0	425.25334153463837	-1.0081744653616056	-2370.7620067683497	0.0	YES	+H+	11811400000000	Glycerophospholipid		1	34	2		34:2	C42H81NO8P	23	2	0	23:2	C19H41NO7P	33.00	null	FTMS + p NSI d Full ms2 758.54161@cid33.00 [227.12593655917675-759.4757514174084]
10.24	File_262.3210394915474_10.24	262.3210394915474	FTMS	+	ms2	-FA 21:2(KE)	FA 21:2	PC 30:2	PC 9:0-21:2	PC	702.506832	cid			164.57733	398.230216	398.22909782345835	-0.0	398.22909782345835	-0.0011181765416381495	-2.807872523001461	0.0	REJECT	+H+	11806200000000	Glycerophospholipid		1	30	2		30:2	C38H73NO8P	21	2	0	21:2	C17H37NO7P	33.00	null	FTMS + p NSI d Full ms2 702.47822@cid33.00 [171.10162098651435-668.4463093486142]
12.89	File_258.3804134007529_12.89	258.3804134007529	FTMS	+	ms2	-FA 19:4(KE)	FA 19:4	PC 27:4	PC 8:0-19:4	PC	656.428581	cid			484.13235	384.214565	382.2229936101474	-0.0	382.2229936101474	-1.991571389852595	-5210.496027572639	0.0	YES	+H+	11802100000000	Glycerophospholipid		1	27	4		27:4	C35H63NO8P	19	4	0	19:4	C16H35NO7P	33.00	null	FTMS + p NSI d Full ms2 656.47334@cid33.00 [152.10829395231423-639.4626631446931]
13.91	File_263.4742832251032_13.91	263.4742832251032	FTMS	+	ms2	-FA 19:3(KE)	FA 19:3	PC 27:3	PC 8:0-19:3	PC	658.444231	cid			45.712757	384.214565	384.2146910272706	-0.0	384.2146910272706	1.2602727059629615E-4	0.3280126281984128	0.0	|/|	+H+	11802200000000	Glycerophospholipid		1	27	3		27:3	C35H65NO8P	19	3	0	19:3	C16H35NO7P	33.00	null	FTMS + p NSI d Full ms2 658.48958@cid33.00 [213.11098264321316-624.4495874485176]
19.52	File_289.7183833199438_19.52	289.7183833199438	FTMS	+	ms2	-FA 16:0(FA)	FA 16:0	PC 36:4	PC 16:0-20:4	PC	782.569432	cid			2160.0593	526.329202	496.339452522218	-0.0	496.339452522218	-29.989749477782027	-60421.85307934911	0.0	YES	+H+	11813800000000	Glycerophospholipid		1	36	4		36:4	C44H81NO8P	16	0	0	16:0	C28H49NO6P	33.00	null	FTMS + p NSI d Full ms2 782.57019@cid33.00 [166.06013332944727-833.5982257022976]
19.52	File_289.7183833199438_19.52	289.7183833199438	FTMS	+	ms2	-FA 20:4(FA)	FA 20:4	PC 36:4	PC 16:0-20:4	PC	782.569432	cid			516.74084	478.329202	478.32763841749266	-0.0	478.32763841749266	-0.001563582507344563	-3.2688525223370872	0.0	YES	+H+	11813800000000	Glycerophospholipid		1	36	4		36:4	C44H81NO8P	20	4	0	20:4	C24H49NO6P	33.00	null	FTMS + p NSI d Full ms2 782.57019@cid33.00 [166.06013332944727-833.5982257022976]
19.52	File_289.7183833199438_19.52	289.7183833199438	FTMS	+	ms2	-FA 16:0(KE)	FA 16:0	PC 36:4	PC 16:0-20:4	PC	782.569432	cid			2160.0593	544.339766	496.339452522218	-0.0	496.339452522218	-48.00031347778207	-96708.64009270631	0.0	YES	+H+	11813800000000	Glycerophospholipid		1	36	4		36:4	C44H81NO8P	16	0	0	16:0	C28H51NO7P	33.00	null	FTMS + p NSI d Full ms2 782.57019@cid33.00 [166.06013332944727-833.5982257022976]
19.52	File_289.7183833199438_19.52	289.7183833199438	FTMS	+	ms2	-FA 20:4(KE)	FA 20:4	PC 36:4	PC 16:0-20:4	PC	782.569432	cid			2160.0593	496.339766	496.339452522218	-0.0	496.339452522218	-3.1347778201507026E-4	-0.631579416913343	0.0	YES	+H+	11813800000000	Glycerophospholipid		1	36	4		36:4	C44H81NO8P	20	4	0	20:4	C24H51NO7P	33.00	null	FTMS + p NSI d Full ms2 782.57019@cid33.00 [166.06013332944727-833.5982257022976]
19.52	File_289.7183833199438_19.52	289.7183833199438	FTMS	+	ms2	-FA 18:2(KE)	FA 18:2	PC 36:4	PC 18:2-18:2	PC	782.569432	cid			2160.0593	520.339766	496.339452522218	-0.0	496.339452522218	-24.000313477782072	-48354.63583606167	0.0	YES	+H+	11813800000000	Glycerophospholipid		1	36	4		36:4	C44H81NO8P	18	2	0	18:2	C26H51NO7P	33.00	null	FTMS + p NSI d Full ms2 782.57019@cid33.00 [166.06013332944727-833.5982257022976]
19.23	File_273.0753666990035_19.23	273.0753666990035	FTMS	+	ms2	-FA 18:2(KE)	FA 18:2	PC 33:4	PC 15:2-18:2	PC	740.522482	cid			60.18604	478.292816	478.2974948195044	-0.0	478.2974948195044	0.004678819504363219	9.782237111923134	0.0	YES	+H+	11809900000000	Glycerophospholipid		1	33	4		33:4	C41H75NO8P	18	2	0	18:2	C23H45NO7P	33.00	null	FTMS + p NSI d Full ms2 740.52331@cid33.00 [263.23753441104054-600.5088182755298]
22.51	File_303.69592484543824_22.51	303.69592484543824	FTMS	+	ms2	-FA 20:0(FA)	FA 20:0	PC 42:6	PC 20:0-22:6	PC	862.632032	cid			18.653091	550.329201	550.3277950599171	-0.0	550.3277950599171	-0.0014059400829182778	-2.5547320988306716	0.0	REJECT	+H+	11821400000000	Glycerophospholipid		1	42	6		42:6	C50H89NO8P	20	0	0	20:0	C30H49NO6P	33.00	null	FTMS + p NSI d Full ms2 862.63221@cid33.00 [184.0706643539167-863.6373297789467]
21.57	File_285.581424212316_21.57	285.581424212316	FTMS	+	ms2	-FA 22:6(FA)	FA 22:6	PC 37:6	PC 15:0-22:6	PC	792.553782	cid			367.1748	464.313552	354.2761659016022	-0.0	354.2761659016022	-110.0373860983978	-310597.76719204965	0.0	YES	+H+	11814900000000	Glycerophospholipid		1	37	6		37:6	C45H79NO8P	22	6	0	22:6	C23H47NO6P	33.00	null	FTMS + p NSI d Full ms2 792.55442@cid33.00 [147.11476717145146-792.5491225077888]
21.57	File_285.581424212316_21.57	285.581424212316	FTMS	+	ms2	-FA 22:6(KE)	FA 22:6	PC 37:6	PC 15:0-22:6	PC	792.553782	cid			367.1748	482.324116	354.2761659016022	-0.0	354.2761659016022	-128.0479500983978	-361435.40667639	0.0	YES	+H+	11814900000000	Glycerophospholipid		1	37	6		37:6	C45H79NO8P	22	6	0	22:6	C23H49NO7P	33.00	null	FTMS + p NSI d Full ms2 792.55442@cid33.00 [147.11476717145146-792.5491225077888]
3.24	File_269.3383958169053_3.24	269.3383958169053	FTMS	+	ms2	-FA 27:4(KE)	FA 27:4	PC 35:5	PC 8:1-27:4	PC	783.564681	cid			83.0	399.225465	399.222590491306	-0.0	399.222590491306	-0.002874508693992084	-7.200265622380112	0.0	YES	+NH4+	11812400000000	Glycerophospholipid		1	35	5		35:5	C43H80N2O8P	27	4	0	27:4	C16H36N2O7P	33.00	null	FTMS + p NSI d Full ms2 783.57747@cid33.00 [84.87548953464996-1066.12720842234]
